id,title,type,genres,providers,vote_count,vote_average
1373445,V/H/S/할로윈,movie,"공포,스릴러",기타,147,6.282
62728,브라이튼 록,movie,"드라마,스릴러,범죄",기타,111,5.653
29967,문플릿,movie,"모험,드라마,역사",기타,118,6.453
947478,Diplodocus,movie,"애니메이션,가족,모험,판타지,코미디",기타,11,7.0
619803,범죄도시 2,movie,"액션,범죄,스릴러,모험",Disney Plus,386,7.3
455965,Corul pompierilor,movie,드라마,기타,4,6.2
1242404,스티브,movie,드라마,Netflix,161,6.335
62759,Stille dage i Clichy,movie,"코미디,드라마",기타,34,4.25
1144107,罗小黑战记 2,movie,"애니메이션,판타지,액션",기타,31,8.387
1242419,루프맨,movie,"코미디,드라마,범죄",기타,203,7.175
947512,위풍당당 벤,movie,"애니메이션,가족,코미디",기타,9,6.1
95547,Triassic Attack,movie,"공포,SF,TV 영화,판타지",기타,61,4.1
95549,Martin Roumagnac,movie,"범죄,드라마,로맨스",기타,18,6.6
1242434,'천국부터 지옥까지' - Highest 2 Lowest,movie,"스릴러,범죄,드라마","Apple TV, TVING",348,5.575
390467,Çıplak Kedi,movie,드라마,기타,1,9.0
423239,헤비메탈사우르스의 모험,movie,"판타지,가족,음악",기타,3,6.3
1078605,웨폰,movie,"공포,미스터리",기타,2388,7.3
161132,Die Rückkehr des Tanzlehrers,movie,"범죄,스릴러,드라마",기타,9,4.8
62835,콜롬비아나,movie,"액션,스릴러,범죄,드라마",FilmBox+,2747,6.639
1242501,아이스폴,movie,"액션,범죄,스릴러",기타,33,6.894
1013126,The Fence,movie,"드라마,코미디",기타,11,6.9
619925,Drakulics Elvtárs,movie,"코미디,공포",기타,42,5.6
1340828,A Little Women's Christmas,movie,"코미디,로맨스,드라마",기타,4,7.5
980382,Bloodthirst,movie,공포,기타,12,3.9
1013154,내 말 좀 들어줘,movie,"드라마,코미디",기타,116,6.513
226729,Tigershark,movie,액션,기타,4,4.0
1209772,가학의 성,movie,"드라마,스릴러",기타,6,3.5
1045938,G20,movie,"액션,미스터리,드라마",Amazon Prime Video,609,6.45
325064,Dødens brud,movie,"범죄,드라마",기타,0,0.0
226789,La calandria,movie,코미디,기타,4,2.9
390635,페이트 스테이 나이트 헤븐즈필 제3장 스프링 송,movie,"애니메이션,로맨스,판타지,액션,드라마","TVING, Watcha, wavve",191,7.7
194031,드라큘라 2014,movie,공포,기타,20,2.9
980477,나타지마동요해,movie,"애니메이션,판타지,모험,액션",기타,461,8.034
488968,Sree Hari Hara Sudhan Swami Ayyappan,movie,"애니메이션,드라마,역사",기타,3,9.0
980489,그란 투리스모,movie,"모험,액션,드라마",기타,3165,7.7
325134,귀엽고 위험한,movie,"로맨스,코미디",기타,37,6.6
30239,승리,movie,"드라마,역사",기타,159,6.698
63027,Womaneater,movie,"공포,SF",기타,22,4.4
587317,봄베이의 장미,movie,"애니메이션,드라마,로맨스",기타,30,6.7
194103,Dead Man Walking,movie,"액션,SF",기타,9,3.6
521784,분노의 전쟁,movie,"액션,전쟁,드라마",기타,49,5.9
259665,Rubí,movie,"드라마,로맨스",기타,24,7.1
30289,메가폴트,movie,"TV 영화,액션,모험,SF",기타,81,5.2
390747,오빗,movie,다큐멘터리,기타,19,6.3
194143,Giovanni Improtta,movie,"코미디,범죄",기타,5,4.2
259693,컨저링 2,movie,공포,기타,8939,7.293
194160,White Star,movie,"드라마,음악",기타,14,5.9
587384,화이트 플라스틱 스카이,movie,"모험,애니메이션,드라마,SF",기타,30,6.833
390788,The Next Step Live: The Movie,movie,다큐멘터리,기타,4,9.5
30352,범죄의 조건,movie,"액션,코미디,범죄",기타,42,5.4
652962,하프 브라더스,movie,"코미디,드라마",기타,214,7.29
456380,Children's Theatre Company: Alice in Wonderland,movie,판타지,기타,7,6.6
1341123,Christmas Under the Northern Lights,movie,"TV 영화,로맨스,코미디",Netflix,9,6.375
63179,Totò sceicco,movie,코미디,기타,57,6.7
95959,The Touchables,movie,"범죄,드라마",기타,5,3.0
620249,나소흑전기: 첫만남편,movie,"애니메이션,판타지,액션","Watcha, wavve",419,8.3
95966,Thomasine & Bushrod,movie,"액션,범죄,로맨스,서부",기타,8,6.3
718558,프라이드 배리,movie,"공포,코미디,SF",기타,87,5.075
325346,더 홀라스,movie,"코미디,드라마,로맨스",기타,316,6.297
30447,Coisa Ruim,movie,"공포,미스터리",기타,29,5.9
685814,Kill Chain: The Cyber War on America's Elections,movie,다큐멘터리,기타,17,6.853
685819,人妻スチュワーデス 制服昇天,movie,기타,기타,3,4.7
554753,Mirreyes contra Godínez,movie,코미디,Amazon Prime Video,114,6.846
292610,Il ginecologo della mutua,movie,코미디,기타,17,4.294
30471,Spiderbabe,movie,"액션,코미디,SF",기타,36,4.432
1242898,프레데터: 죽음의 땅,movie,"액션,SF,모험",기타,427,7.427
30484,Warrior Queen,movie,"액션,역사,모험",기타,32,3.5
227094,리턴드,movie,"공포,스릴러,드라마",Watcha,219,6.0
522016,355,movie,"액션,모험,스릴러",기타,1079,6.0
30508,베를린 콜링,movie,"코미디,드라마,음악",기타,351,6.828
1079091,우리가 끝이야,movie,"드라마,로맨스",Netflix,1756,6.971
128826,Roadhouse 66,movie,"액션,코미디",기타,20,5.2
259904,Keramat,movie,공포,기타,17,6.5
1111873,애비게일,movie,"공포,스릴러,범죄",기타,1790,6.714
63319,Belle épine,movie,드라마,기타,56,5.446
227159,스트레스를 부르는 그 이름 직장상사 2,movie,코미디,기타,4278,6.179
1013601,알토 나이츠,movie,"범죄,드라마,역사",기타,331,6.281
63348,The Encounter,movie,"드라마,가족",기타,65,6.4
259956,어바웃 알렉스,movie,"코미디,드라마",기타,159,6.082
30593,헤비 트래픽,movie,"애니메이션,코미디,드라마",기타,76,6.327
882569,더 커버넌트,movie,"전쟁,액션,스릴러",기타,2942,7.73
882598,스마일,movie,"공포,미스터리",기타,3815,6.666
96167,Macchie solari,movie,"공포,스릴러,미스터리",기타,37,5.919
456625,Oru Nalla Naal Paathu Solren,movie,"모험,코미디,액션",Amazon Prime Video,9,5.1
522162,미드웨이,movie,"액션,전쟁,역사","TVING, Watcha",2603,7.113
1177529,Deathgasm 2: Goremageddon,movie,"공포,코미디",기타,0,0.0
227262,Frau Ella,movie,코미디,기타,75,6.453
1341394,버블 & 스퀵,movie,"코미디,드라마",기타,0,0.0
194522,Monsoon Shootout,movie,스릴러,기타,17,6.5
30688,Géminis,movie,드라마,기타,54,5.5
718821,트위스터스,movie,"액션,스릴러",기타,2708,6.8
30694,어둠의 부활,movie,"공포,스릴러,SF",wavve,125,6.112
30733,Rod Steele 0014: You Only Live Until You Die,movie,"액션,코미디",기타,12,5.167
63502,아웃사이더,movie,"드라마,로맨스,서부,TV 영화",기타,38,5.724
849937,Deadly Dorm,movie,"TV 영화,스릴러",기타,9,4.1
161810,The Girl in the Picture,movie,"코미디,로맨스",기타,4,4.0
587807,톰과 제리,movie,"코미디,가족,애니메이션",기타,2517,6.7
653346,혹성탈출: 새로운 시대,movie,"SF,모험,액션",Disney Plus,3964,7.058
653349,휴가 친구,movie,코미디,Disney Plus,842,7.032
423988,킬 스위치,movie,"SF,액션,스릴러",Watcha,267,4.867
718916,The Exchange,movie,코미디,기타,16,5.8
30789,Venom,movie,"공포,스릴러",기타,88,5.58
915533,Riverfront Romance,movie,로맨스,기타,10,6.3
718930,불릿 트레인,movie,"액션,코미디,스릴러",기타,7053,7.42
1308757,이스케이프,movie,"범죄,공포,스릴러",TVING,205,6.285
489567,Deadly Vows,movie,"범죄,드라마,TV 영화",기타,27,5.1
1144932,Queen of the Ring,movie,드라마,기타,42,6.571
718949,데드락: 라스트 리벤지,movie,"액션,스릴러","TVING, Watcha, wavve",83,5.3
63591,Honolulu,movie,"코미디,로맨스,음악",기타,7,6.1
424061,The Passenger,movie,"드라마,범죄,스릴러",기타,2,2.0
1308821,돈의 맛 : 아찔한 결혼식,movie,"로맨스,드라마",기타,7,5.0
227483,Blue Movie,movie,드라마,기타,11,4.545
30881,Vortice mortale,movie,"드라마,스릴러,공포",기타,19,4.895
522402,'핀치' - Finch,movie,"SF,드라마,모험","Apple TV, TVING",3777,7.823
194728,Carnaval Atlântida,movie,"코미디,음악,로맨스",기타,6,7.3
96424,El Chanfle,movie,"코미디,가족,드라마",기타,93,7.296
30900,El periscopio,movie,코미디,기타,23,5.717
96437,Die Vorstadtkrokodile,movie,"가족,모험",기타,8,7.2
1243341,좀비스 4: 뱀파이어의 등장,movie,"판타지,음악,로맨스,모험,가족,코미디,TV 영화",Disney Plus,124,6.8
293069,Das Zimmermädchen Lynn,movie,드라마,기타,32,5.4
325840,"5 Zimmer, Küche, Bad",movie,코미디,기타,2,4.0
30929,더 뮤테이션스,movie,"공포,SF",기타,43,4.988
227540,Deadly Desire,movie,"미스터리,스릴러,TV 영화",기타,2,1.0
981227,The Unknown Purple,movie,"미스터리,SF",기타,0,0.0
63727,엑소시즈머스,movie,"스릴러,공포",기타,125,5.5
260346,테이큰 3,movie,"스릴러,액션",Disney Plus,5985,6.264
162066,Muskurahat,movie,기타,기타,7,7.7
1145120,Pražský hrad,movie,다큐멘터리,기타,0,0.0
588073,피스톰 : 프리즌 미션,movie,"액션,범죄",wavve,64,6.438
260398,Time Served,movie,"스릴러,드라마",기타,6,2.167
293167,콩: 스컬 아일랜드,movie,"액션,모험,판타지",wavve,10874,6.5
31037,장군 맥아더,movie,"드라마,역사,전쟁","Watcha, wavve",86,6.3
1374534,어쩌다 파트너,movie,"액션,코미디,범죄,미스터리",Netflix,159,5.956
1309012,Altered,movie,"SF,액션",기타,25,6.6
1079643,Devil Beneath,movie,"공포,스릴러",기타,19,4.1
424284,Desolation,movie,"공포,드라마,스릴러",기타,28,4.75
293226,Justine: Object of Desire,movie,"모험,코미디",기타,4,2.0
1210732,Un ours dans le Jura,movie,"코미디,스릴러",기타,212,6.5
719221,타로: 죽음의 카드,movie,공포,Netflix,1298,6.41
522627,젠틀맨,movie,"코미디,범죄",wavve,6283,7.669
96648,인시던트,movie,"공포,스릴러",기타,134,5.664
31118,The Skydivers,movie,드라마,기타,17,2.4
63888,비우,movie,"드라마,로맨스,역사",기타,43,6.174
31131,Outlaw of Gor,movie,"SF,액션,판타지",기타,33,2.75
260513,인크레더블 2,movie,"액션,모험,애니메이션,가족",Disney Plus,13359,7.5
260514,카 3: 새로운 도전,movie,"애니메이션,모험,코미디,가족",Disney Plus,6195,6.856
260529,Stolen Harmony,movie,범죄,기타,1,6.0
522681,이스케이프 룸,movie,"공포,스릴러,미스터리","Watcha, wavve",4899,6.541
588228,내일의 전쟁,movie,"액션,SF,모험",Amazon Prime Video,3879,7.488
424389,Almost Dead,movie,"공포,스릴러",기타,13,4.7
1374686,Light of the World,movie,"애니메이션,판타지,드라마,음악",기타,5,9.0
293368,Der Feldherrnhügel,movie,코미디,기타,0,0.0
489982,앤 브리스 노멀리,movie,드라마,기타,108,6.671
489983,크라임 + 퍼니시먼트,movie,다큐멘터리,기타,12,7.0
1145358,데드맨: 악인에게 안식은 없다,movie,서부,"TVING, Watcha, wavve",14,6.143
490003,내 이웃이 되어 줄래요?,movie,다큐멘터리,기타,573,7.996
653863,Choir Girl,movie,드라마,기타,5,3.0
358954,킬렌츠 호너프,movie,드라마,기타,17,5.9
31276,Soultaker,movie,"판타지,공포,SF",기타,45,2.7
391741,24° 51' Latitud Norte,movie,드라마,기타,0,0.0
588351,리얼리티 퀸,movie,코미디,기타,8,3.2
31304,스웨덴 러브 스토리,movie,"드라마,로맨스",기타,160,7.0
293450,Ækte vare,movie,드라마,기타,7,5.429
391757,겟 썸 3,movie,"드라마,액션",기타,497,7.1
555604,기예르모 델토로의 피노키오,movie,"애니메이션,판타지,모험,드라마",Netflix,3183,8.043
948829,Son of Border Crisis,movie,기타,기타,0,0.0
195165,Excitação,movie,"공포,스릴러,SF",기타,12,6.0
1014390,Bloody Daddy,movie,"액션,범죄,스릴러",기타,31,5.806
457335,건즈 아킴보,movie,"액션,코미디,범죄,스릴러",wavve,2454,6.432
31361,버스틴 루즈,movie,"코미디,드라마",기타,53,6.1
1571470,시궁쥐들: 위쳐 이야기,movie,"판타지,드라마,모험",Netflix,80,5.2
490132,그린 북,movie,"드라마,코미디,역사","Netflix, Watcha",12380,8.224
359087,Capriccio veneziano,movie,드라마,기타,5,2.8
31414,사탄탱고,movie,드라마,기타,283,8.1
424634,와일드 마우스,movie,"코미디,드라마",기타,82,6.5
31421,짐내스트,movie,"드라마,로맨스",기타,38,6.079
654028,크리스마스 연대기: 두 번째 이야기,movie,"가족,판타지,모험,코미디",Netflix,1108,6.484
326359,겨울왕국 열기,movie,"애니메이션,가족,모험,코미디",Disney Plus,1872,6.831
1506011,Justice Served,movie,"공포,SF",기타,0,0.0
96988,Platteland,movie,기타,기타,6,6.2
424694,보헤미안 랩소디,movie,"음악,드라마","Disney Plus, wavve",17403,7.964
293660,데드풀,movie,"액션,모험,코미디",Disney Plus,32084,7.622
817959,러블리 보이,movie,"드라마,음악",기타,46,6.0
326441,Pernicious,movie,공포,기타,58,4.379
260905,La malavita attacca... la polizia risponde!,movie,"범죄,액션",기타,2,6.8
555817,Cano Serrado,movie,"액션,범죄",기타,3,6.7
228150,퓨리,movie,"전쟁,드라마,액션","Watcha, wavve",12574,7.5
359224,Brigade antigangs,movie,범죄,기타,6,6.5
228161,홈,movie,"판타지,코미디,애니메이션,SF,가족",Amazon Prime Video,4127,6.8
555853,The Punished,movie,액션,기타,4,5.5
260961,Ambilkan Bulan,movie,"드라마,가족,판타지,음악",기타,1,5.5
1014629,The Fearway,movie,"공포,미스터리",기타,32,4.484
588646,I'm a Stranger Here Myself: Kurt Weill in America,movie,다큐멘터리,기타,0,0.0
162676,Yodeling Yokels,movie,"코미디,애니메이션",기타,11,4.773
1407861,블랙 크록,movie,"스릴러,공포,액션","TVING, Watcha",161,5.578
1244039,Butchers Book Two: Raghorn,movie,공포,기타,19,4.684
31634,The Amazing Transparent Man,movie,"SF,범죄,스릴러",Cultpix,58,3.8
97189,Berlin Chamissoplatz,movie,"드라마,로맨스",기타,7,6.6
261037,미스 메도우,movie,드라마,기타,281,5.9
457648,రాధ,movie,"액션,코미디,로맨스",Sun Nxt,6,6.2
424889,Norman Television,movie,애니메이션,기타,31,6.323
621499,Hidden Pearls,movie,드라마,기타,0,0.0
424893,Devilman Story,movie,"SF,모험",기타,1,5.0
64450,도살,movie,"범죄,드라마,공포,스릴러",기타,45,6.178
359369,Deception,movie,"드라마,미스터리,로맨스",기타,12,4.0
359373,Interruption,movie,"드라마,미스터리,스릴러",기타,22,6.7
490457,Ballata tragica,movie,드라마,기타,0,0.0
981987,Improvvisamente Natale,movie,코미디,기타,70,5.4
228326,마놀로와 마법의 책,movie,"애니메이션,모험,코미디,가족,판타지",Disney Plus,2841,7.53
293863,아델라인: 멈춰진 시간,movie,"로맨스,판타지,드라마","Netflix, Watcha",6934,7.477
752623,로스트 시티,movie,"액션,모험,코미디",기타,3836,6.472
359410,로드 하우스,movie,"액션,스릴러",Amazon Prime Video,2763,6.94
31767,악령들,movie,"드라마,역사,공포",기타,405,7.458
1539104,극장판 주술회전: 시부야사변 X 사멸회유,movie,"애니메이션,액션",기타,30,3.717
31777,아침의 영광,movie,"드라마,로맨스",기타,53,6.094
850990,Citizen Ashe,movie,다큐멘터리,기타,6,4.167
687163,프로젝트 헤일메리,movie,"SF,모험,미스터리",기타,0,0.0
64586,슬리핑 뷰티,movie,"드라마,로맨스",기타,651,5.4
752721,디 아더 사이드,movie,"공포,미스터리,스릴러","TVING, wavve",148,6.1
719971,Haluaman,movie,기타,기타,0,0.0
64631,Il compleanno,movie,"미스터리,드라마,로맨스",기타,58,5.586
31866,Sylvia Scarlett,movie,"코미디,드라마,로맨스",기타,96,6.2
1506450,섹스 인 더 트럭,movie,"드라마,로맨스",기타,3,6.7
720018,위자 크래프트,movie,"판타지,공포",기타,15,4.5
31896,Finding Bliss,movie,코미디,기타,71,4.725
687262,Cold Meridian,movie,드라마,기타,24,4.6
818336,아메리칸 이드,movie,드라마,Disney Plus,15,7.067
64682,위대한 개츠비,movie,"드라마,로맨스",Watcha,12676,7.4
31915,프라퍼시,movie,"공포,SF",기타,141,5.4
195757,디 얼티미트 라이프,movie,"드라마,로맨스",기타,86,6.959
949423,펄,movie,"공포,스릴러",기타,2383,7.242
64688,21 점프 스트리트,movie,"액션,코미디,범죄",기타,10686,6.9
64690,드라이브,movie,"드라마,스릴러,범죄","Netflix, TVING",13192,7.582
425148,쇼독스: 언더커버 캅스,movie,"모험,범죄,가족,코미디",기타,253,6.0
163008,Deadly Descent,movie,"판타지,공포",기타,25,3.2
523462,Delia & Sammy,movie,드라마,기타,0,0.0
294092,Sole Survivor,movie,"미스터리,SF,TV 영화,스릴러,드라마",기타,13,6.654
64720,테이크 쉘터,movie,"스릴러,드라마,공포","TVING, Watcha, wavve",1887,7.0
31962,사랑의 용기,movie,"드라마,로맨스,스릴러,전쟁",기타,217,6.5
818397,메모리,movie,"액션,스릴러,범죄","FilmBox+, Watcha, wavve",1596,6.746
752867,아웃워터,movie,"공포,SF,스릴러",기타,93,4.4
916723,What Remains,movie,"드라마,범죄",기타,4,5.8
818422,리츄얼,movie,"스릴러,범죄",기타,83,6.452
916728,슬링샷,movie,"SF,스릴러",기타,194,6.2
195841,"오, 태양",movie,드라마,기타,23,6.8
97537,비프케이크,movie,"드라마,역사,다큐멘터리",기타,24,5.1
32007,Hurricane Season,movie,드라마,기타,65,6.6
589064,미쿠안과 샤니스,movie,드라마,기타,30,6.5
32027,Carny,movie,드라마,기타,41,6.171
64797,Dead Bodies,movie,"드라마,스릴러",기타,24,5.375
1146143,더 퍼펫맨,movie,공포,기타,94,5.537
64806,히든,movie,"TV 영화,공포,SF,액션",기타,30,3.533
228648,Mickey Virus,movie,"코미디,스릴러",기타,21,5.3
32043,가디안,movie,"드라마,판타지,공포,미스터리,스릴러",기타,206,5.641
359724,포드 V 페라리,movie,"드라마,액션,역사",Disney Plus,8599,8.007
425274,나우 유 씨 미 3,movie,"스릴러,범죄,미스터리",기타,241,6.2
1572156,The Storm,movie,드라마,기타,0,0.0
32076,빌리버스,movie,"공포,미스터리,스릴러",기타,174,5.951
1244492,룩백,movie,"애니메이션,드라마",Amazon Prime Video,430,8.033
785752,침입자,movie,"드라마,미스터리,스릴러",Netflix,729,5.938
785759,투 위치스,movie,공포,기타,102,5.975
97632,American Warships,movie,"액션,스릴러,SF,전쟁",기타,63,3.5
458083,탐하다: 욕망의 섬,movie,로맨스,기타,14,5.5
1244531,비스트 오브 워,movie,"스릴러,공포,전쟁,액션",기타,40,6.4
163195,Engelein,movie,기타,기타,9,5.9
1211776,Violent Ends,movie,스릴러,기타,6,6.7
1015169,Designing Christmas,movie,"TV 영화,가족,로맨스",기타,15,5.8
32141,Strange Bedfellows,movie,코미디,기타,31,5.6
458156,존 윅 3: 파라벨룸,movie,"액션,스릴러,범죄",Netflix,11318,7.444
720321,브리드,movie,"액션,SF,미스터리,스릴러",Watcha,258,5.672
589261,Deadly Assistant,movie,"드라마,TV 영화",기타,12,4.167
818647,스루 마이 윈도,movie,"로맨스,드라마,코미디",Netflix,3281,7.4
818659,카니발,movie,코미디,Netflix,78,5.1
458220,'파머' - Palmer,movie,드라마,"Apple TV, TVING",1828,8.139
32261,스캔달,movie,"드라마,역사,로맨스",기타,96,6.0
163333,Monsieur Ripois,movie,"드라마,코미디",기타,19,5.868
556574,해밀턴,movie,"역사,드라마",Disney Plus,48,7.573
654879,Deported,movie,코미디,기타,11,3.5
163363,Két félidő a pokolban,movie,"전쟁,드라마",기타,22,7.7
32305,사이먼 세즈,movie,"액션,코미디,스릴러",기타,75,2.753
491094,더 포트레이트,movie,"드라마,가족,역사,음악",기타,4,7.0
982620,샤크 더 맨이터,movie,"미스터리,스릴러,공포","TVING, Watcha",113,4.504
949855,Black Mold,movie,"공포,스릴러,드라마,TV 영화",기타,16,5.063
1080933,Holy Shoes,movie,코미디,기타,7,6.5
458344,"줄리엣, 네이키드",movie,"코미디,드라마,로맨스",Watcha,514,6.3
65134,Zachariah,movie,"코미디,드라마,음악,서부",기타,18,5.1
458353,High Heel Homicide,movie,"스릴러,공포",기타,34,5.118
458354,Sleeping Beauties,movie,"판타지,코미디",기타,17,4.5
392818,뱀파이어 소년,movie,"공포,드라마",기타,133,5.989
32390,Palais royal !,movie,코미디,기타,281,5.5
327331,더 더트,movie,"드라마,음악,코미디",Netflix,1276,7.44
1212073,60분,movie,"액션,모험,범죄,드라마,스릴러",Netflix,587,6.762
130736,3 Zimmer/Küche/Bad,movie,코미디,기타,53,6.425
851644,20세기 소녀,movie,"로맨스,드라마",Netflix,774,8.1
65214,Dead Hooker in a Trunk,movie,공포,기타,24,5.0
753342,나폴레옹,movie,"역사,전쟁,로맨스",Apple TV,2906,6.316
425664,Unwanted Guest,movie,"TV 영화,스릴러,드라마",기타,13,4.9
32449,Natural Enemy,movie,"범죄,드라마,공포",기타,16,4.313
327369,Pig Pen,movie,공포,기타,3,5.0
392920,Soukromá vichřice,movie,코미디,기타,1,3.0
163545,The Surrogate,movie,"드라마,스릴러,범죄,공포",기타,9,4.1
982752,아메리칸 카니지,movie,"미스터리,스릴러,코미디,공포",기타,194,5.948
65252,Deadly Instincts,movie,"공포,SF",기타,37,4.149
1212142,임신입니다만?,movie,"코미디,로맨스",Netflix,288,5.608
294640,Utóélet,movie,"코미디,드라마",기타,7,7.1
1474303,WWE Crown Jewel 2025,movie,기타,Netflix,19,6.868
556802,Santo cachón,movie,코미디,기타,7,6.0
556803,크리스마스 스위치,movie,"로맨스,코미디",Netflix,2250,6.995
261903,Real Gangsters,movie,"드라마,범죄",기타,8,2.8
65296,휴머니티,movie,"드라마,미스터리",wavve,110,6.668
1244953,Trust,movie,스릴러,기타,53,5.849
98079,Untamed Youth,movie,"범죄,드라마,음악",기타,28,4.0
360258,Mille bornes,movie,"드라마,코미디",기타,2,6.25
163661,Dos Abrazos,movie,드라마,기타,13,6.077
32600,일곱 번의 기회,movie,"코미디,로맨스",기타,304,7.5
458594,아이 엠 마더,movie,"액션,스릴러","TVING, Watcha, wavve",2158,6.737
1310568,Murder at the Embassy,movie,"미스터리,스릴러,액션",기타,12,5.9
32631,헌티드,movie,"액션,드라마,스릴러",기타,118,5.7
1081208,The Dogs,movie,"공포,스릴러,미스터리",기타,20,6.5
884605,노 하드 필링스,movie,"코미디,로맨스",기타,3579,6.699
786302,Dead in the Water,movie,"스릴러,TV 영화",기타,19,4.7
32657,퍼시잭슨과 번개도둑,movie,"모험,판타지,가족",Disney Plus,7672,6.209
1474450,Villa Amore,movie,"로맨스,코미디,TV 영화",기타,6,7.7
491418,인스턴트 패밀리,movie,"코미디,드라마",기타,3128,7.506
98203,Captive,movie,"드라마,스릴러",기타,31,5.9
229280,Santo Forte,movie,다큐멘터리,기타,9,6.778
458676,Demon Hole,movie,"공포,코미디",기타,21,4.452
425909,고스트버스터즈 라이즈,movie,"판타지,코미디,모험,SF",기타,4948,7.3
1245119,Cravata galbenă,movie,"음악,드라마,모험,역사",기타,1,10.0
1310672,후토탐정: 가면라이더 스컬의 초상,movie,"애니메이션,액션,모험,코미디",TVING,7,7.9
65488,Raintree County,movie,"로맨스,드라마,역사",기타,56,6.4
950225,Love Under the Lemon Tree,movie,"TV 영화,코미디,로맨스,가족",기타,15,5.5
393170,Kaptaan,movie,"액션,코미디,드라마,가족",기타,2,5.5
524247,인트루더,movie,스릴러,Netflix,601,6.067
491488,히치하이커 대학살,movie,공포,기타,13,5.5
458723,어스,movie,"공포,미스터리",wavve,7802,6.954
917496,비틀쥬스 비틀쥬스,movie,"코미디,판타지,공포",기타,2853,6.96
622585,1914 전투,movie,"드라마,역사,전쟁",Watcha,43,6.7
229370,Händerna,movie,드라마,기타,6,3.833
229371,Där regnbågen slutar,movie,드라마,기타,2,3.5
7,Bugs,tv,"드라마,Action & Adventure",기타,16,6.8
9,Match Game,tv,기타,기타,24,7.792
13,수요방랑객,tv,코미디,기타,3,7.7
65555,Kara Sevda,tv,"드라마,코미디",기타,687,7.823
65564,버니큘라,tv,"애니메이션,코미디,Kids",기타,23,6.0
29,"Mary Hartman, Mary Hartman",tv,"드라마,Soap,코미디",기타,17,7.1
32798,하와이 파이브 오,tv,"범죄,드라마,Action & Adventure",기타,1804,7.8
30,St. Elsewhere,tv,드라마,기타,90,5.6
33,What I Like About You,tv,코미디,기타,64,6.344
34,Keeping Up Appearances,tv,코미디,기타,157,7.678
32803,Celebrity Ghost Stories,tv,"Reality,Sci-Fi & Fantasy,미스터리,Talk",기타,18,7.3
36,고스트 앤 크라임,tv,"범죄,드라마,미스터리,Sci-Fi & Fantasy",기타,551,7.467
35,Cracker,tv,"범죄,드라마",기타,115,6.574
40,Dallas,tv,"Soap,드라마,가족",기타,227,6.835
45,탑 기어,tv,"Reality,Talk",기타,823,7.5
47,El Chavo del Ocho,tv,"코미디,가족,드라마",기타,1979,8.017
32815,레이징 호프,tv,"코미디,가족",기타,309,7.4
50,Pacific Blue,tv,"드라마,Action & Adventure,범죄,War & Politics",기타,91,5.341
52,70년대 쇼,tv,"코미디,가족,드라마",기타,1513,7.941
54,Growing Pains,tv,코미디,기타,157,6.481
65592,Full Frontal with Samantha Bee,tv,"News,Talk,코미디",기타,90,5.872
32829,Happy Endings,tv,코미디,기타,199,6.884
62,The Challenge,tv,Reality,기타,70,7.2
70,This Hour Has 22 Minutes,tv,"News,코미디",기타,51,6.6
72,Only Fools and Horses,tv,코미디,기타,288,8.021
75,"남자 둘, 여자 하나",tv,코미디,기타,151,7.142
79,도라도라 영어나라,tv,"Action & Adventure,애니메이션,가족,Kids",기타,331,6.236
82,Animaniacs,tv,"애니메이션,Kids,코미디,가족",기타,748,8.003
65624,Одна за всех,tv,코미디,기타,5,4.6
90,항공사고 수사대,tv,"다큐멘터리,드라마,범죄",Disney Plus,271,8.2
93,Falcon Crest,tv,"Soap,드라마",기타,54,5.556
95,미녀와 뱀파이어,tv,"Sci-Fi & Fantasy,코미디,드라마,Action & Adventure",Disney Plus,1892,8.1
97,The Drew Carey Show,tv,코미디,기타,168,6.503
32868,니키타,tv,"드라마,Action & Adventure",기타,500,7.243
103,The Time Tunnel,tv,"Action & Adventure,Sci-Fi & Fantasy,드라마",기타,176,7.602
104,사조영웅전 1983,tv,"드라마,Action & Adventure",TVING,20,8.1
105,섹스 앤 더 시티,tv,"코미디,드라마",기타,2096,7.398
106,The Andy Griffith Show,tv,"코미디,가족",기타,156,7.638
229480,손해 보기 싫어서,tv,"드라마,코미디",TVING,250,8.394
111,7 vidas,tv,코미디,기타,20,6.2
65648,회장님은 메이드사마,tv,"애니메이션,코미디",기타,603,8.491
115,A Different World,tv,"코미디,가족",기타,68,7.0
262259,원댄스,tv,"애니메이션,드라마",Disney Plus,6,7.7
121,닥터 후,tv,"드라마,Action & Adventure,Sci-Fi & Fantasy",기타,676,7.891
98430,Infieles,tv,"코미디,드라마",기타,5,3.8
32895,리졸리 앤 아일스,tv,"범죄,드라마,미스터리,코미디",기타,458,7.91
127,Boston Public,tv,드라마,기타,48,7.594
32896,The Cat in the Hat Knows a Lot About That!,tv,"애니메이션,가족,Kids",기타,8,8.1
130,All Grown Up!,tv,"애니메이션,코미디,드라마,Kids",기타,200,7.653
134,Space: 1999,tv,Sci-Fi & Fantasy,기타,145,7.083
136,Thriller,tv,"드라마,범죄,미스터리",기타,11,6.6
65676,역시 내 청춘의 러브 코미디는 잘못됐다.,tv,"애니메이션,코미디,드라마","TVING, Watcha",547,8.3
141,Cheers,tv,코미디,기타,629,7.564
32910,트랜스포머 프라임,tv,"Action & Adventure,애니메이션,Kids",Watcha,459,8.1
32913,Pauw & Witteman,tv,기타,기타,2,5.0
