id,title,type,genres,providers,vote_count,vote_average,weighted_score
154282,사랑이 필요할 때,movie,드라마,"TVING, Watcha",84,4.7,6.35835422972223
1202863,프롬 다크니스,movie,"공포,미스터리,스릴러",기타,14,6.393,6.404388213809881
88751,잃어버린 세계를 찾아서,movie,"액션,SF,모험,코미디,가족",기타,5013,6.083,6.203910380065594
940721,고질라 마이너스 원,movie,"SF,공포,액션",Netflix,2881,7.592,6.983978462303524
285363,Andhera,movie,공포,기타,0,0.0,6.404440961442163
383682,Planeta Singli,movie,"코미디,로맨스",기타,107,6.556,6.4096227153805865
514755,스피시즈 2060,movie,SF,"TVING, Watcha, wavve",22,3.5,6.383453737783316
1137350,페니키안 스킴,movie,"코미디,모험,범죄",기타,620,6.653,6.446747721422907
776909,우리는 노래처럼,movie,"코미디,로맨스",Netflix,179,6.391,6.4036894834005125
23255,"Mr. Wong, Detective",movie,"범죄,스릴러,미스터리",FilmBox+,29,5.5,6.395845867759562
121572,Toad Road,movie,"드라마,공포,스릴러",기타,36,4.729,6.384720869043053
416497,인형의 복수,movie,"스릴러,공포",기타,56,5.152,6.381658952138986
285463,Dos disparos,movie,"드라마,코미디",MUBI,22,5.932,6.401027146441267
1235746,데드 오브 윈터,movie,스릴러,기타,90,6.506,6.4073775139931515
613178,쉐도우 울브스,movie,"액션,모험,스릴러","Watcha, wavve",20,5.4,6.397838444111971
1268552,Fran the Man,movie,"코미디,드라마",기타,10,5.9,6.402777567122299
449352,Moondog Airwaves,movie,"스릴러,코미디,음악,공포,드라마",기타,2,6.5,6.404504149327211
56140,Queen Kong,movie,"코미디,모험",기타,25,3.3,6.3789746850161055
711505,Nikmatnya Cinta,movie,"드라마,로맨스",기타,0,0.0,6.404440961442163
744276,애프터: 에버 해피,movie,"로맨스,드라마",FilmBox+,1326,6.792,6.522617681565351
56164,캐벌케이드,movie,"드라마,전쟁",기타,122,5.5,6.369351666366177
514921,에어로너츠,movie,"모험,드라마,로맨스",기타,1152,6.8,6.513597290771591
351097,변절자,movie,"코미디,드라마",기타,38,5.355,6.3914112429115475
514952,오즈 아,movie,스릴러,기타,14,5.6,6.4007321511081745
580489,베놈 2: 렛 데어 비 카니지,movie,"SF,액션,모험",기타,10871,6.76,6.6826469201686445
252822,사라짐의 순서: 지옥행 제설차,movie,"스릴러,액션,코미디,범죄",기타,649,6.894,6.490976481657883
23449,배스킷 히어로,movie,코미디,기타,147,5.333,6.354749574096126
1301421,The Sheep Detectives,movie,"미스터리,코미디,드라마",기타,0,0.0,6.404440961442163
220079,Dentro,movie,드라마,기타,3,5.0,6.403048403640628
187312,Jedenácté přikázání,movie,코미디,기타,3,6.3,6.404337404169448
842675,유랑지구 2,movie,"SF,액션,모험","Netflix, Watcha",666,7.3,6.566139795601335
23483,킥 애스: 영웅의 탄생,movie,"액션,범죄",기타,12069,7.122,6.978284691487654
23488,도리안 그레이,movie,"판타지,드라마,스릴러",기타,2188,6.048,6.254766677552505
1104844,극장판 블루 록 -에피소드 나기-,movie,"애니메이션,액션,드라마",기타,212,7.458,6.473492626616918
1104845,플랑크톤: 더 무비,movie,"가족,코미디,모험,애니메이션",Netflix,132,6.754,6.419067789911584
646097,레블 리지,movie,"범죄,액션,스릴러",Netflix,1467,6.996,6.597735934171214
711637,Deceitful Passions,movie,드라마,기타,1,6.0,6.404307200044676
56292,미션 임파서블: 고스트 프로토콜,movie,"액션,스릴러,모험","Disney Plus, Netflix",10463,7.106,6.948755802489699
613349,독퇴에르?,movie,코미디,기타,325,6.5,6.413718260860044
1530875,All the Devils Are Here,movie,"스릴러,범죄,드라마",기타,39,5.923,6.398308155884205
1268749,Kromoleo,movie,"공포,스릴러",Netflix,12,4.2,6.395723736260161
711696,마이티 오크: 다시 만난밴드,movie,"코미디,드라마",기타,33,6.4,6.404392999756213
384018,분노의 질주: 홉스 & 쇼,movie,"액션,모험,코미디","Amazon Prime Video, Netflix, wavve",7549,6.8,6.686902952254633
89111,Neredesin Firuze,movie,"코미디,드라마,음악",기타,88,7.2,6.4269476146258215
121883,Lovely Rita,movie,드라마,기타,22,5.045,6.3946177658986665
187423,Störtebeker,movie,모험,기타,10,5.0,6.399809816677136
56362,루=가루,movie,"SF,스릴러,드라마,미스터리,애니메이션,공포",기타,18,4.8,6.3949428566911415
842795,Roadhouse Romance,movie,"TV 영화,코미디,로맨스,드라마",기타,24,7.2,6.410708084440059
89132,9인의 특공대,movie,"전쟁,드라마",기타,10,5.1,6.400139566726599
941109,더티 플레이,movie,범죄,Amazon Prime Video,467,6.645,6.436634069823213
351286,쥬라기 월드: 폴른 킹덤,movie,"액션,모험,SF,스릴러","Watcha, wavve",12400,6.538,6.511824416768579
56379,Casotto,movie,코미디,기타,70,6.369,6.403638766751304
187458,Woodstock Diary,movie,"음악,다큐멘터리",기타,2,9.2,6.406289509374821
23629,써커 펀치,movie,"액션,판타지,스릴러",기타,4918,6.197,6.27596267914957
253029,Akte Grüninger,movie,"역사,드라마",기타,16,6.2,6.403364460624986
1203304,Two Neighbors,movie,"코미디,드라마",기타,1,10.0,6.40563012635768
515195,예스터데이,movie,"코미디,판타지,음악,로맨스","Netflix, wavve",4113,6.689,6.568462392798795
613504,애프터: 그 후,movie,"로맨스,드라마","FilmBox+, Netflix, TVING",5413,7.2,6.914939453038916
89237,일렉트릭 칠드런,movie,드라마,기타,130,6.4,6.404257834820492
89255,A Saintly Switch,movie,"가족,코미디,판타지",기타,10,6.8,6.405745317567462
842924,척의 일생,movie,"판타지,드라마",기타,554,7.366,6.553382332398111
1268912,트래픽,movie,드라마,기타,0,0.0,6.404440961442163
416950,Hipócrita..!,movie,"범죄,드라마,로맨스,스릴러",기타,7,5.7,6.402813325209626
744653,목요일 살인 클럽,movie,"코미디,미스터리,범죄",Netflix,746,6.641,6.4512681765257875
777443,일렉트릭 스테이트,movie,"SF,모험,액션",Netflix,1437,6.504,6.4365214929713614
56552,The Valley of Light,movie,"드라마,로맨스,TV 영화",기타,21,6.452,6.404769105682442
646380,돈 룩 업,movie,"코미디,SF",Netflix,8907,7.066,6.898380939013468
613614,Lontano lontano,movie,"코미디,드라마",기타,80,6.7,6.412061899714782
646385,스크림,movie,"공포,미스터리",기타,3619,6.687,6.5584070480087755
417041,Royal Opera House: Don Giovanni,movie,음악,기타,0,0.0,6.404440961442163
220433,Kameleonterna,movie,스릴러,기타,0,0.0,6.404440961442163
23827,파라노말 액티비티,movie,"공포,미스터리",기타,5271,6.035,6.169642646143421
253205,Deadly Weekend,movie,"공포,스릴러",기타,39,2.846,6.3591119839479635
1137942,My Nights Glow Yellow,movie,드라마,기타,1,8.0,6.404968663201179
1269021,Wake,movie,"공포,스릴러",기타,25,5.375,6.395996275776048
1531166,Buzdan Gözler,movie,기타,기타,0,0.0,6.404440961442163
417056,The Hollow,movie,"범죄,드라마,미스터리,스릴러",기타,29,4.8,6.389193619758514
482600,일본 엄마,movie,"로맨스,드라마",기타,62,6.6,6.408371668953862
711978,가슴 큰 울 엄마 2,movie,로맨스,기타,7,4.429,6.399876633897242
56619,"Tma, světlo, tma",movie,"애니메이션,코미디",기타,151,7.546,6.4587563807836785
56635,Noe helt annet,movie,"코미디,공포",기타,7,4.6,6.400271735560828
449856,럭키,movie,드라마,기타,251,6.4,6.404100455173229
482629,Susah Sinyal,movie,"코미디,드라마,가족",기타,16,7.7,6.411262834876285
646473,Dear Zoe,movie,드라마,기타,65,6.2,6.400137080598226
187726,Il gobbo,movie,"드라마,전쟁,액션",기타,8,6.2,6.4039012901917385
1301844,Belén,movie,드라마,Amazon Prime Video,16,7.719,6.4113628809501355
56696,Krvavi put,movie,"드라마,전쟁",기타,6,5.0,6.401658604653993
1301881,Obyčajné rozmery,movie,드라마,기타,0,0.0,6.404440961442163
318846,빅쇼트,movie,"코미디,드라마","Disney Plus, Netflix, Watcha, wavve",9496,7.359,7.128522937872852
253343,디어 엘리너,movie,"모험,코미디,드라마",기타,87,5.845,6.388788992171045
810406,เพราะเราคู่กัน THE MOVIE,movie,"음악,로맨스,드라마",기타,33,7.3,6.414112858376451
187826,Bonitinha mas Ordinária,movie,"드라마,스릴러",기타,24,4.4,6.388650709005148
286131,Stav ztroskotání,movie,"가족,코미디",기타,2,2.0,6.401528549247862
23990,Scarlet Diva,movie,드라마,기타,66,4.727,6.368595884884765
581050,Uran Khatola,movie,기타,기타,1,6.0,6.404307200044676
89535,나이트 비지터,movie,"공포,스릴러",기타,25,4.08,6.38537316250659
384450,레지던트 이블 좀비,movie,"코미디,공포,서부",기타,58,4.2,6.362936846736053
1072586,Taximetriști,movie,코미디,기타,26,5.981,6.400829643132941
24021,이클립스,movie,"모험,판타지,드라마,로맨스",기타,9061,6.201,6.251888861767609
744927,A Crafty Christmas Romance,movie,"로맨스,TV 영화",기타,24,6.292,6.40355519269188
744940,Homemade Christmas,movie,"TV 영화,로맨스",기타,21,5.8,6.400270485627245
744941,Dear Christmas,movie,"TV 영화,로맨스",기타,53,6.5,6.406087673967708
1236470,'로스트 버스' - The Lost Bus,movie,"드라마,미스터리,스릴러","Apple TV, TVING",467,7.138,6.502610399488503
155128,Il corpo,movie,"드라마,스릴러",기타,11,4.455,6.397372181584613
1367555,마더 부미,movie,"드라마,역사",기타,0,0.0,6.404440961442163
515589,소멸,movie,"다큐멘터리,역사",DocAlliance Films,6,6.2,6.40403594071686
89608,50 Ways of Saying Fabulous,movie,드라마,기타,12,5.167,6.399547633973204
286217,마션,movie,"드라마,모험,SF",Disney Plus,20601,7.691,7.526386928751549
1138194,헤레틱,movie,"공포,스릴러",TVING,2294,6.973,6.649762113014912
1367575,라인 오브 파이어,movie,"액션,스릴러",기타,51,6.098,6.399356210975755
56857,Nøddebo præstegård,movie,"가족,코미디,드라마",기타,7,5.4,6.402120164396318
646683,더 엑소시즘,movie,"공포,스릴러","TVING, Watcha",388,5.003,6.245008869423293
253477,Torture Chamber,movie,공포,wavve,19,3.3,6.385048412038099
1170983,Deadly Midwife,movie,스릴러,기타,1,1.0,6.402653542153421
646711,Doblemente embarazada,movie,코미디,기타,67,7.3,6.423861745874897
810551,3 Refeições,movie,다큐멘터리,기타,0,0.0,6.404440961442163
1072699,푸리오자 어게인,movie,"액션,범죄,스릴러",Netflix,66,6.545,6.407444554184771
974397,My Freaky Family,movie,"애니메이션,가족,판타지",기타,6,7.0,6.405620831425439
56899,Santa Maradona,movie,"코미디,로맨스,드라마",기타,238,7.038,6.450686146738356
1138248,Saben aquell,movie,드라마,기타,54,7.1,6.416649304444869
122440,Tecumseh,movie,"서부,드라마,모험",기타,9,4.4,6.39849031866179
351842,Die Glücklichen,movie,드라마,기타,1,6.0,6.404307200044676
679535,Misión sangrienta,movie,"범죄,액션,드라마",기타,3,5.0,6.403048403640628
614017,반교: 디텐션,movie,"공포,미스터리,스릴러,드라마",기타,109,6.7,6.41472833377669
24200,페이 그림,movie,"액션,코미디,스릴러",기타,81,5.525,6.381488674460331
56969,Tere Naam,movie,"액션,드라마,로맨스,스릴러",기타,90,6.388,6.403965575420897
1105545,Ex-Husbands,movie,"코미디,드라마",기타,17,6.294,6.403823282686894
1072790,페이크 러브,movie,"로맨스,코미디",기타,2798,6.83,6.609009938847384
89753,Dead Lines,movie,"범죄,미스터리,스릴러",기타,9,5.9,6.4029434127375255
89760,Love Feast,movie,코미디,기타,9,3.111,6.394663626486041
1040036,The Manny,movie,"TV 영화,스릴러,드라마",기타,6,3.5,6.398686934575409
482981,와일드 로즈,movie,"음악,코미디,드라마","TVING, Watcha, wavve",345,6.793,6.44424760958994
24229,킬러,movie,"범죄,미스터리",기타,196,6.875,6.43309614430345
810693,극장판 주술회전 0,movie,"애니메이션,액션,판타지","Crunchyroll, Netflix, TVING, wavve",1580,8.122,6.994051894593291
286407,미션 블루,movie,다큐멘터리,Netflix,44,7.42,6.419012342677585
1171145,크라임 101,movie,"범죄,스릴러",기타,0,0.0,6.404440961442163
220881,Ursus,movie,모험,기타,5,4.0,6.400470091840099
1171153,쾰른 75,movie,"역사,드라마,음악",기타,28,7.232,6.412036730497306
24274,죽음과 매장,movie,"공포,미스터리",기타,316,6.4,6.40402062243308
319194,Stjerneskud,movie,코미디,기타,2,4.5,6.403181660403056
417504,Divinas Divas,movie,다큐멘터리,기타,19,7.6,6.411909274741939
974576,콘클라베,movie,"드라마,스릴러",Disney Plus,3018,7.2,6.801917566144933
1072890,이인지하,movie,"액션,판타지",기타,13,6.4,6.40442194296188
1433339,쓰리 굿바이,movie,드라마,기타,37,7.635,6.419322215340268
843527,너란 개념,movie,"로맨스,드라마,코미디",Amazon Prime Video,1812,7.335,6.753212933863211
1466120,데드 어게인,movie,"스릴러,로맨스,미스터리",기타,3,9.0,6.4070145591139225
57110,Il portaborse,movie,"코미디,드라마",기타,61,7.0,6.416222353760243
778027,Corsicana,movie,"서부,드라마",기타,6,4.0,6.39967749126827
745272,The Phenomenon,movie,다큐멘터리,기타,75,6.3,6.401912206241956
57158,호빗: 스마우그의 폐허,movie,"판타지,모험,액션",기타,13756,7.6,7.384624655814854
89931,Oddballs,movie,코미디,기타,13,3.115,6.39035388392907
57165,타이탄의 분노,movie,"판타지,모험,액션",기타,4377,5.752,6.0185100883906
24420,시간 여행자의 아내,movie,"드라마,로맨스,판타지",Watcha,2608,6.936,6.650650241547097
155494,Killing Time,movie,"액션,범죄,스릴러",기타,8,5.375,6.401723503614823
679782,Foster Boy,movie,"드라마,미스터리,스릴러",기타,24,7.0,6.40913255762328
57194,L'Héritier,movie,"스릴러,드라마,액션",기타,88,6.3,6.401486288836585
24428,어벤져스,movie,"SF,액션,모험",Disney Plus,34079,7.857,7.738662652016493
155503,Deadly Matrimony,movie,"스릴러,드라마,TV 영화",기타,7,5.3,6.401889110791881
745332,Her Deadly Sugar Daddy,movie,"TV 영화,스릴러",기타,14,3.4,6.390589228102181
57212,워 호스,movie,"전쟁,역사,모험",기타,3541,7.299,6.887047085449309
450429,로빈: 살인자의 유혹,movie,"스릴러,미스터리",기타,5,3.8,6.400139797217295
417670,Loro 1,movie,드라마,기타,534,6.8,6.463831538563539
57236,Left for Dead,movie,공포,기타,18,4.639,6.393989755329568
24469,피쉬 탱크,movie,드라마,기타,902,6.936,6.526610418910227
581528,악인전,movie,"범죄,액션,스릴러",Disney Plus,1364,7.843,6.85175654266518
352165,Angrej,movie,코미디,기타,8,8.4,6.409708721063513
1073079,킬 허 고트,movie,공포,기타,24,3.0,6.377622021287692
1400768,Enigma,movie,다큐멘터리,기타,14,6.286,6.403894898918225
155585,Höök - Ryssguldet,movie,기타,기타,2,6.5,6.404504149327211
57283,헥산: 마녀들,movie,"다큐멘터리,공포,역사",GuideDoc,416,7.639,6.553797257620858
1400782,완벽한 이웃,movie,"다큐멘터리,스릴러,범죄",Netflix,124,6.645,6.413920819314525
1400784,셀레나 이 로스 디노스: 가족의 유산,movie,"다큐멘터리,음악",Netflix,13,9.615,6.418190226003124
384978,Puppet Master: Axis Termination,movie,"판타지,공포,전쟁",기타,57,4.8,6.374744528528082
90068,White Phantom,movie,액션,기타,9,4.9,6.399974683353702
581600,스펜서 컨피덴셜,movie,"코미디,액션,스릴러",Netflix,2420,6.515,6.453599979799192
90104,Cecilia,movie,"드라마,로맨스",기타,26,4.1,6.384787525439574
221184,龍-RYO-,movie,애니메이션,Crunchyroll,15,6.8,6.406394275103727
24582,아르얀 란버틴스키와 산업사회의 초상,movie,다큐멘터리,기타,52,7.125,6.4166276101135375
122906,어바웃 타임,movie,"드라마,로맨스,판타지","Amazon Prime Video, Watcha, wavve",8959,7.91,7.530192399183338
122917,호빗: 다섯 군대 전투,movie,"액션,모험,판타지",기타,14906,7.329,7.173127698205945
417830,윔피 키드: 가족 여행의 법칙,movie,"코미디,가족,모험",Disney Plus,505,5.292,6.245187450406815
778278,Love Is Color Blind,movie,"로맨스,코미디",기타,8,6.6,6.4049571867138795
24624,디토네이터,movie,"액션,스릴러",기타,101,4.6,6.346095290707863
1138749,The Island,movie,"액션,범죄,스릴러",기타,98,6.102,6.39494303981769
24650,마천루,movie,"드라마,로맨스",기타,150,6.837,6.424892280796533
90187,La orca,movie,"범죄,드라마,스릴러",기타,26,5.2,6.394168880815812
417870,걸즈 트립,movie,"코미디,로맨스,모험",기타,1541,6.829,6.547802666766387
1007698,Sintiéndolo mucho,movie,다큐멘터리,기타,14,7.4,6.4090309062948965
647250,더 머신,movie,"코미디,액션,범죄",기타,191,5.801,6.368575507236459
254039,Divinas palabras,movie,기타,기타,6,6.2,6.40403594071686
24664,뱀부즐리드,movie,"코미디,드라마",기타,147,6.221,6.395933319679165
1237082,31 Minutos: Calurosa Navidad,movie,"가족,코미디,모험,음악",Amazon Prime Video,9,7.889,6.40884821548195
680027,Altered Reality,movie,"스릴러,SF",기타,4,5.6,6.40337780019001
254049,Mission: Killfast,movie,액션,기타,11,4.0,6.395722326626807
647265,더 빈지,movie,코미디,기타,94,5.3,6.371129837019535
1368166,하우스메이드,movie,"미스터리,스릴러",기타,0,0.0,6.404440961442163
1237102,Prasnam Gurutharam,movie,기타,기타,0,0.0,6.404440961442163
1007734,노바디 2,movie,"액션,스릴러",기타,980,7.06,6.564948595926419
24699,Men Olsenbanden var ikke død!,movie,"코미디,범죄",기타,7,6.0,6.403506486022935
483455,문호 스트레이독스: 데드 애플,movie,"애니메이션,액션,코미디,미스터리,범죄,판타지",Watcha,175,8.12,6.49833101390264
548998,Furthest Witness,movie,"범죄,드라마,스릴러",기타,12,4.3,6.3961191755272795
57483,Special Forces,movie,"전쟁,액션,스릴러",기타,19,5.1,6.396292494100171
417936,Accidentally Engaged,movie,"코미디,로맨스,TV 영화",기타,116,6.1,6.39318908113652
745625,L'Ennemi,movie,"스릴러,드라마",기타,13,4.346,6.395625658866479
581791,블론드 원,movie,"드라마,로맨스",기타,191,7.9,6.493329365837405
614560,맹크,movie,"드라마,역사",Netflix,1713,6.686,6.506288801853003
254126,Blood Shed,movie,공포,기타,24,3.417,6.380906994700677
24751,징기스칸,movie,"모험,로맨스,역사,전쟁,드라마",기타,55,3.4,6.350748391621745
254128,샌 안드레아스,movie,"액션,드라마,스릴러",Watcha,8826,6.244,6.2849287890598955
549053,라스트 크리스마스,movie,"코미디,로맨스","Netflix, Watcha, wavve",2503,7.2,6.76481526894004
1138891,Panggonan Wingit,movie,"공포,미스터리,스릴러",Netflix,13,5.0,6.398426423130545
1007826,언더독스,movie,코미디,Amazon Prime Video,191,7.0,6.439837954336285
483551,A Joyous Christmas,movie,"TV 영화,로맨스,드라마",기타,40,5.5,6.392628240728493
24801,철없는 자매의 개과천선 프로젝트,movie,"코미디,가족,TV 영화",기타,259,5.5,6.333058035731071
24811,Delivering Milo,movie,"코미디,드라마,판타지",기타,48,5.375,6.388348612666933
90355,The Gardener,movie,공포,기타,9,5.056,6.400437805137578
254196,사랑하는 누군가,movie,드라마,기타,29,5.31,6.394040257587849
221437,미스 좀비,movie,"공포,드라마,스릴러",기타,49,5.653,6.392453525867652
24829,Bloody Mallory,movie,"판타지,공포,액션,코미디,스릴러,SF",기타,37,4.892,6.3861508857547005
1073413,페노메나스,movie,"코미디,공포,스릴러",Netflix,153,5.951,6.382594234177819
647434,Eagle Rock,movie,"범죄,드라마",기타,0,0.0,6.404440961442163
1106213,Wolf Mountain,movie,"액션,공포",기타,35,5.357,6.392451023696718
24881,Love Hurts,movie,"코미디,로맨스",기타,32,4.9,6.388680432807923
57665,마스크,movie,"공포,스릴러",기타,37,6.2,6.401968639709466
614744,Effetto domino,movie,드라마,기타,15,6.7,6.405900464200382
123243,Adieu Berthe ou l'enterrement de mémé,movie,코미디,기타,75,5.513,6.382857131345262
1106289,더 픽업,movie,"액션,코미디,범죄",Amazon Prime Video,400,6.459,6.4108172880427405
156022,더 이퀄라이저,movie,"스릴러,액션,범죄","Netflix, Watcha, wavve",9580,7.3,7.085209659122331
1302903,Sala Escura,movie,공포,기타,6,3.75,6.399182212921839
975225,스파이널 탭 2,movie,"음악,코미디",기타,29,6.948,6.409606517910303
24955,Det nya landet,movie,"드라마,코미디",기타,20,6.5,6.405069102101848
24961,마법사,movie,"음악,판타지,모험",기타,275,6.0,6.370713018575656
1302916,하트 아이즈,movie,"공포,코미디,로맨스",기타,376,6.441,6.408485626450622
188826,카퍼헤드,movie,"드라마,역사,전쟁",기타,23,5.0,6.393834794475665
1008042,톡 투 미,movie,공포,wavve,3493,7.142,6.799844872314919
156090,The Lovers!,movie,"코미디,드라마",기타,7,5.9,6.403275432418499
582075,Misteri Dilaila,movie,"공포,스릴러",기타,2,6.5,6.404504149327211
1401281,더 테스터먼트 오브 앤 리,movie,"드라마,음악,역사",기타,0,0.0,6.404440961442163
57800,아이스 에이지 4: 대륙 이동설,movie,"애니메이션,코미디,모험,가족",Disney Plus,7913,6.4,6.40122748180759
614869,더스트워커,movie,"SF,스릴러","TVING, Watcha, wavve",37,4.1,6.376573163176586
516579,독전: 비밀의 숲,movie,스릴러,"Watcha, wavve",9,4.3,6.3981934457234075
25061,Zombie Nation,movie,공포,기타,47,2.787,6.349052726757585
1401318,엑스와 메리 크리스마스를,movie,"로맨스,코미디",Netflix,77,6.286,6.401498661135334
156135,도전,movie,드라마,기타,19,6.5,6.405037891259561
451048,정글 크루즈,movie,"판타지,모험",Disney Plus,5961,7.322,7.013280338623167
319998,Vergine giurata,movie,드라마,기타,59,5.6,6.38903921665858
25087,Bloodsport II,movie,"액션,스릴러",기타,138,5.38,6.359711209914283
319999,바디,movie,"드라마,코미디",기타,69,6.2,6.399878137551781
614917,킹 리차드,movie,"드라마,역사",기타,2708,7.612,6.975074032397146
483863,Tiny Christmas,movie,"TV 영화,가족,모험,코미디",기타,30,6.3,6.403414548271992
25126,식스 슈터,movie,"드라마,코미디,범죄",기타,264,7.176,6.466417346210395
123431,Reincarnated,movie,"음악,다큐멘터리",기타,65,6.123,6.398516080468675
746036,스턴트맨,movie,"액션,코미디,로맨스",기타,3329,6.979,6.705578791179401
123455,The Florentine,movie,"드라마,코미디",기타,12,5.5,6.400864446732711
254527,As Canções,movie,"다큐멘터리,음악",기타,10,7.2,6.407064317765312
57919,Fame chimica,movie,드라마,기타,33,5.891,6.398895879714322
746049,Time for Us to Come Home for Christmas,movie,"TV 영화,로맨스",기타,27,7.0,6.40971381494461
1073735,필링 랜디,movie,코미디,기타,1,8.0,6.404968663201179
418389,Plank Face,movie,공포,기타,19,4.842,6.394680842337941
57949,The Day Time Ended,movie,"SF,모험,공포",기타,52,3.4,6.353627545064425
778855,치킨래빗: 잃어버린 보물을 찾아서,movie,"애니메이션,모험,코미디,가족,판타지","TVING, Watcha, wavve",273,7.269,6.476059063616666
811631,인피니트 스톰,movie,"스릴러,모험,드라마,미스터리",기타,325,5.743,6.340225310686785
57969,철도원,movie,드라마,"Watcha, wavve",68,7.7,6.432946110805372
516729,패딩턴: 페루에 가다!,movie,"가족,코미디,모험",Netflix,564,6.8,6.466643408814778
1172097,That They May Face the Rising Sun,movie,드라마,기타,9,7.2,6.406802760936496
549509,브루탈리스트,movie,"드라마,역사",기타,1409,7.0,6.593795299678464
418446,La diputada,movie,드라마,기타,1,5.0,6.403976468466425
713364,클라운 인 어 콘필드,movie,"공포,미스터리,스릴러",기타,407,6.088,6.3668880481849435
385687,분노의 질주: 라이드 오어 다이,movie,"액션,범죄,스릴러",기타,6107,7.015,6.812857983926468
58008,L'infermiera di notte,movie,코미디,기타,51,5.1,6.382796476462481
123553,섀도우 헌터스: 뼈의 도시,movie,"판타지,액션,미스터리",Watcha,4563,6.434,6.42222174251939
484008,Kaikki oikein,movie,"드라마,코미디",기타,12,5.0,6.398887250397115
221868,Innan Frosten,movie,"범죄,스릴러",기타,22,5.6,6.398628144930395
25269,Article 99,movie,드라마,기타,62,6.161,6.399547834421021
1303229,世にも奇妙な物語 92冬の特別編,movie,"TV 영화,공포",기타,0,0.0,6.404440961442163
1499837,Fantasmagoría,movie,공포,기타,3,3.333,6.401395508347132
287424,매기,movie,"공포,드라마,SF","TVING, Watcha, wavve",1643,5.4,6.050725147902752
25290,살로메의 계절,movie,"스릴러,드라마,로맨스",기타,62,5.8,6.392291788256203
549599,두 개의 카탈루냐,movie,다큐멘터리,Netflix,29,6.5,6.405349079189632
58098,Così ridevano,movie,드라마,기타,40,6.9,6.4109133579491555
1368820,Divorce,movie,"드라마,로맨스",기타,0,0.0,6.404440961442163
25334,Wondrous Oblivion,movie,드라마,기타,20,6.425,6.404576102693447
615173,마녀(魔女) Part2. The Other One,movie,"액션,미스터리,스릴러,SF",Disney Plus,403,7.342,6.514738804896977
615177,커피 & 카림,movie,"코미디,액션,범죄",Netflix,428,5.5,6.292257361054624
1237772,Fentasy,movie,"범죄,스릴러",기타,2,6.5,6.404504149327211
484133,Nude,movie,다큐멘터리,기타,165,9.4,6.559500329418711
254765,Dead End,movie,"액션,드라마,범죄",기타,5,6.0,6.403773038068135
779057,서바이벌리스트,movie,"액션,SF,스릴러","TVING, Watcha, wavve",96,4.4,6.34273816778525
1106739,배심원 #2,movie,"드라마,스릴러",기타,2209,6.872,6.601863913536027
353081,미션 임파서블: 폴아웃,movie,"액션,모험","Disney Plus, Netflix",8818,7.443,7.177882645309788
320318,L'Enquête,movie,"스릴러,드라마",기타,111,6.248,6.398899428789598
90968,사선을 넘어서,movie,"드라마,모험,역사",기타,21,5.7,6.399580513226141
844636,정글 파이톤,movie,"모험,액션",기타,105,5.9,6.387505835162771
746333,슈퍼 후?,movie,"코미디,액션,가족","TVING, Watcha",521,6.359,6.397759975746439
287591,Föltámadott a tenger,movie,"드라마,역사",기타,2,5.5,6.403842904865134
418667,디어 딕테이터,movie,코미디,기타,160,5.5,6.358971674120243
746351,Denting Kematian,movie,공포,기타,3,3.5,6.401561095338142
1336189,딜리버리 런,movie,"액션,스릴러",기타,16,5.1,6.397572319507366
713607,엄마친구 2020,movie,로맨스,기타,2,2.5,6.401859171478901
484238,더 스톨런,movie,"서부,액션,모험,드라마",Watcha,75,5.4,6.380121142192369
25497,폭풍의 월요일,movie,스릴러,기타,86,5.703,6.3850354661439495
25500,Feux rouges,movie,"스릴러,미스터리,범죄",기타,53,5.443,6.3878730166650675
1270687,Deadbolt,movie,"공포,스릴러",기타,10,4.1,6.396842066231974
287649,마담 뺑덕,movie,"스릴러,드라마,로맨스","Netflix, TVING",67,6.09,6.397622103202706
811941,데바라,movie,"액션,드라마",Netflix,204,6.936,6.438048487589128
1434543,Ek Deewane Ki Deewaniyat,movie,"로맨스,드라마,스릴러",기타,1,10.0,6.40563012635768
25527,론 클락 스토리,movie,"TV 영화,드라마",기타,156,7.5,6.4582090385877695
1139640,Strength of a Woman,movie,"로맨스,드라마,TV 영화",기타,16,8.6,6.416001859427066
1500098,Pretty Hurts,movie,"드라마,TV 영화",기타,1,7.0,6.404637931622927
713704,이블 데드 라이즈,movie,"공포,스릴러",기타,3438,6.9,6.668152067927914
386025,Herkus Mantas,movie,"드라마,역사",기타,6,4.8,6.401262381976848
386030,Honky Holocaust,movie,"공포,스릴러",기타,9,4.0,6.39730282690826
713711,더 게이트웨이,movie,"드라마,스릴러",기타,75,5.3,6.377699912853526
615453,나타지마동강세,movie,"애니메이션,판타지,모험",기타,725,7.897,6.693187173138831
910365,더 컨퍼런스,movie,"역사,전쟁,드라마",기타,115,6.609,6.411938503969621
615457,노바디,movie,"액션,스릴러",기타,7889,7.899,7.484995257345859
386086,Royal Opera House: Turandot,movie,음악,기타,0,0.0,6.404440961442163
386089,Scandalize My Name: Stories from the Blacklist,movie,"다큐멘터리,역사",기타,3,7.7,6.405725558585101
25672,Hollow Triumph,movie,"스릴러,범죄",기타,53,6.6,6.407810914961335
386152,Landstück,movie,다큐멘터리,기타,0,0.0,6.404440961442163
